"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 4:14 PM,"denyol #TheWar",1.399269998E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @Exolusa: ?Vote for EXO on Peeper!?
Use exolusa as a recommender when you sign up ?
Android: https://t.co/V1XqZig1JV
iOS: https://t.co/z…",,,39.0,9.1586780394040525E17
10/5/17 4:14 PM,"Lee Donaldson",3.41325556E8,,-1.0,"en","<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>","Apple iPhone 5s – 16/32/64GB – Gold/Silver/Grey (Unlocked) – A/B/C Condition https://t.co/jpGDVj7v4A https://t.co/4c85r1OTlW",,,0.0,9.1586780244317389E17
10/5/17 4:14 PM,"Ital-IoT",3.352624408E9,,-1.0,"en","<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>","Google CEO Sets `AI-First' Device Blueprint to Catch Apple https://t.co/glzdpkHitI",,,0.0,9.1586780042564813E17
10/5/17 4:14 PM,"Berna ??",1.96548509E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","she has an apple emoji. Probably a DG shipper. https://t.co/UE23mx98qn",,,0.0,9.158677970491392E17
10/5/17 4:14 PM,"RantingUnderDog",7.2140116314542899E17,"invisibleone2",2.22663206E8,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@invisibleone2 @Apple @amazon @TheKennyScott @erezshek @AaronMSanchez Bloody govt failing to enforce corporate tax… https://t.co/VqUw9ysjUh",,,0.0,9.1586778813213491E17
10/5/17 4:14 PM,"world_on_mars",5.85490397E8,,-1.0,"en","<a href='http://marsproject.dip.jp/' rel='nofollow'>world on mars bot</a>","MASAKI YODA -thought- on #iTunes https://t.co/I0EeCsuvKp #music #listen #Japan #information",,,0.0,9.1586778761616589E17
10/5/17 4:14 PM,"Pip Harry",2.72342071E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @unfinished_book: Because of You is a gorgeous book. Listen to our chat with @PipHaz to find out why you need to read it: https://t.co/o…",,,1.0,9.1586778744839373E17
10/5/17 4:14 PM,"Declan Doyle",4.43586109E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @JonyIveParody: “Apple is so expensive.” #MadeByGoogle https://t.co/DBvRnhVCFA",,,1205.0,9.1586778735194931E17
10/5/17 4:14 PM,"Blackpool Fan App",2.858690369E9,"mobile_gary",4.148073023E9,"en","<a href='http://spontly.technology' rel='nofollow'>Blackpool App</a>","@mobile_gary Thanks for following us, join the discussion in the app! iOS at https://t.co/Jx4SE1BXIu & Android at https://t.co/cXBHvQAJZk!",,,0.0,9.1586778406786253E17
10/5/17 4:14 PM,"m 209",2.900245374E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @urbandoll: and this is why we stan apple ladies https://t.co/1tddw30Y6u",,,12946.0,9.1586777969308058E17
