"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 4:14 PM,"Tweakers",3.1080694E7,,-1.0,"en","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","Renders Samsung Galaxy A5 2018 tonen Bixby-knop https://t.co/s2Hqhel2pM",,,0.0,9.158676750745559E17
10/5/17 4:14 PM,"'??'????",7.0235639959925965E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586767241117286E17
10/5/17 4:14 PM,"??",8.7259275138835251E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586766602739302E17
10/5/17 4:13 PM,"FollowNewAccount",4.65819755E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @DavidPapp: [CNET] Google Pixel 2 XL vs. iPhone X, Galaxy Note 8 and LG V30 - CNET https://t.co/z4O4Mc6qLq",,,4.0,9.1586764638567219E17
10/5/17 4:13 PM,"Bryan Espinoza",1.46214734E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586764271982182E17
10/5/17 4:13 PM,"?ReHowskyy",2.387578788E9,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586763064866406E17
10/5/17 4:13 PM,"Samsung Products",9.1054751561894707E17,,-1.0,"en","<a href='http://semanticearth.com/' rel='nofollow'>Information Service Provider72</a>","RT @DavidOro: A Different Kind of IoT Competition https://t.co/V52cHMAqon #IIoT #IoT #IoE #InternetOfThings",,,166.0,9.1586762207548621E17
10/5/17 4:13 PM,"#LCKWIN | Winston",2.47656024E9,"iCrystalization",3.92216736E8,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","@iCrystalization KAPPAPRIDE FOR HIM AND SAMSUNG MEMBERS GG",,,0.0,9.1586761854797414E17
10/5/17 4:13 PM,"Anu Kheng Lot",7.5100390597108531E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Samsung Galaxy S8 Plus International Giveaway @androidauth #giveaway https://t.co/jHRaJvK6aX",,,0.0,9.1586761559515955E17
10/5/17 4:13 PM,"AuthenticPug",3.008213421E9,,-1.0,"en","<a href='https://gleam.io' rel='nofollow'>Gleam Competition App</a>","RT @Traviceapp: ?Enter to #Win a #Free fabulous  #Samsungs8 with @Traviceapp #Giveaway     #TraviceGiveAway #Samsung Visit ? https://t.co/d…",,,1277.0,9.1586761315824026E17
